Line Name,Code,Español,English,Code-switching,ToDo
jobs.arctic-isolated-instance.task.scanProbe,@7A6BFE5B,Escanea la sonda química del agua en el Sitio Z.,Scan the Site Z water chemistry probe.,,TRUE
jobs.coral-much-algae.desc.short,@65F3A4A0,Otro investigador informó que el coral está cubierto de {nameof TurfAlgae}. Elabora un hipótesis sobre la causa del aumento de las Algas Rojas.,Another researcher reported that the coral is covered in {nameof TurfAlgae}. Develop a hypothesis for the cause of the increasing Turf Algae.,,TRUE
jobs.bayou-turtle-danger2.task.measureStress,@16FDFE77,Encuentra los {item}rangos de estrés{/item} para las criaturas del {h}Sitio O{/h},Find the {item}stress ranges{/item} for the creatures of {h}Site O{/h},,TRUE
jobs.bayou-methanogen.name,@B7B066B3,Metanógeno,Methanogen,,TRUE
jobs.bayou-methanogen.desc,@5F6A14C1,Estas especies... no se parecen a nada que hayamos visto. No sabemos cómo mantenerlas vivas en el laboratorio. ¿Cómo sobreviven allá abajo?,These species... they are unlike anything we've seen. We can't figure out how to keep them alive in the lab. How do they survive down there?,,TRUE
jobs.bayou-methanogen.desc.short,@44F8B8DD,¿Cómo sobrevive el {nameof Methanogen} en el {h}sitio N{/h}?,How do {nameof Methanogen} survive down in {h}Site N{/h}?,,TRUE
jobs.bayou-methanogen.task.eatRules,@4B038BF4,Mide las reglas de alimentación del {nameof Methanogen}.,Measure the eating rate of {nameof Methanogen}.,,TRUE
jobs.bayou-methanogen.task.stressRanges,@C5135AC7,Mide los rangos de estrés del {nameof Methanogen}.,Measure {nameof Methanogen} stress ranges.,,TRUE
jobs.bayou-methanogen.task.report,@5B25237F,Preséntate con {nameof @profBayou}.,Report back to {nameof @profBayou},,TRUE
jobs.bayou-methanogen.task.waterChem,@13DCDA99,Mide el efecto que tiene el {nameof Methanogen} en su medio ambiente.,Measure the effect the {nameof Methanogen} has on its environment,,TRUE
jobs.bayou-methanogen.task.reproduce,@4F172008,Mide la tasa de reproducción del {nameof Methanogen}.,Measure the reproduction rate of the {nameof Methanogen},,TRUE
jobs.bayou-methanogen.argue.claimLabel1,@EC4139BD,El {nameof Methanogen} es inmune al calor.,The {nameof Methanogen} are immune to heat.,,TRUE
jobs.bayou-methanogen.argue.claimLabel2,@E9413504,El {nameof Methanogen} metaboliza el metano.,The {nameof Methanogen} metabolize methane.,,TRUE
jobs.bayou-methanogen.argue.claimLabel3,@EA413697,Los {nameof Methanogen} están exclusivamente adaptados a su ambiente.,The {nameof Methanogen} are uniquely adapted to their environment.,,TRUE
jobs.bayou-boom-cause.name,@27DF2CB0,Causa De l BUUUM,Boom Cause,,TRUE
jobs.bayou-boom-cause.desc,@0C2E6DE6,Hay que identificar la causa de la explosión. Investiga el sitio para determinar si algo está interfiriendo con la estructura.,We need to identify what caused the explosion. Investigate the site to determine if something is interfering with the structure.,,TRUE
jobs.bayou-boom-cause.task.methaneScan,@74050E15,Encuentra un posible origen de las explosiones en el {h}Sitio N{/h},Find a possible source of the explosions of {h}Site N{/h},,TRUE
jobs.bayou-boom-cause.task.reportBack,@3FA9EC4D,Informa a {nameof @profBayou},Report back to {nameof @bayouSci},,TRUE
jobs.bayou-boom-cause.argue.claimLabel1,@6A89D500,Aquí hay metano.,There's methane here.,,TRUE
jobs.bayou-boom-cause.task.methaneTag,@8C49CF0C,Marca el metano del {h}Sitio N{/h},Count the methane of {h}Site N{/h},,TRUE
jobs.bayou-boom-cause.argue.claimLabel2,@6D89D9B9,Los {pluralnameof Fishers} lo hicieron explotar.,{pluralnameof Fishers} blew it up.,,TRUE
jobs.arctic-seal-habbits.name,@212AEC60,Los hábitats de las focas,Seal Habitats,,TRUE
jobs.arctic-seal-habbits.desc,@5C9AFD36,Las {pluralnameof RibbonSeal} son casi un mito durante décadas porque nos hemos esforzado por observarlas adecuadamente. Viven en el {m}Paso Efímero{/m} dentro de la plataforma de hielo. Son espacios únicos debido a las especies microscópicas que viven allí. ¿Puedes encontrar a las focas y recopilar datos sobre su hábitat?,"The {pluralnameof RibbonSeal} have been almost a myth for decades because we have struggled to properly observe them. They live in the {m}Ephemeral Impasse{/m} within the ice shelf, which are unique spaces due to the microscopic species that live there. Can you find the seals and gather data on their habitat?",,TRUE
jobs.arctic-seal-habbits.desc.short,@05D7C16A,Encuentra las {pluralnameof RibbonSeal} y reúne datos sobre su hábitat.,Find the {pluralnameof RibbonSeal} and gather data on their habitat.,,TRUE
jobs.arctic-seal-habbits.task.find,@3ECC449F,Escanea un {nameof RibbonSeal},Scan a {nameof RibbonSeal},,TRUE
jobs.arctic-seal-habbits.task.find2,@88901C57,Localiza el hábitat de las {pluralnameof RibbonSeal},Locate the habitat of the {pluralnameof RibbonSeal},,TRUE
jobs.arctic-seal-habbits.task.find3,@87901AC4,Encuentra cualquier {h}especie microscópica{/h} en el hábitat de la Foca Listada,Find any {h}microscopic species{/h} in the Ribbon Seal habitat,,TRUE
jobs.arctic-seal-habbits.task.count,@68FEB1B3,Cuenta la población de las {pluralnameof RibbonSeal},Count the population of the {pluralnameof RibbonSeal},,TRUE
jobs.arctic-seal-habbits.task.report,@23B07E9E,Informa a {nameof @profArctic},Report back to {nameof @profArctic},,TRUE
jobs.arctic-seal-habbits.argue.claimLabelSite,@91C7FB7A,Presenta el sitio principal en el que viven las {pluralnameof RibbonSeal}.,Present the main site that {pluralnameof RibbonSeal} live in.,,TRUE
jobs.arctic-seal-habbits.argue.claimLabelSpecies,@4D374AFD,Presenta los microorganismos encontrados en {nameof RS-4Y}.,Present microscopic species found at {nameof RS-4Y}.,,TRUE
jobs.arctic-above-n-below.name,@C7C6B567,Por Arriba y Por Debajo,Above and Below,,TRUE
jobs.arctic-above-n-below.desc,@1830F96D,Vi en los datos de la sonda que hay habitantes en el fondo y otras criaturas que viven en el {m}Paso Efímero{/m}. ¿Interactúan con las {pluralnameof RibbonSeal}?,I saw in the probe data that there are bottom-dwellers and other creatures living in the {m}Ephemeral Impasse{/m}. Do they interact with the {pluralnameof RibbonSeal}?,,TRUE
jobs.arctic-above-n-below.desc.short,@5D4A86B1,¿Cómo interactúan los habitantes del fondo marino y otras criaturas que viven en el {m}Paso Efímero{/m} con las {pluralnameof RibbonSeal}?,How do bottom-dwellers and other creatures living in the {m}Ephemeral Impasse{/m} interact with the {pluralnameof RibbonSeal}?,,TRUE
jobs.arctic-above-n-below.argue.claimLabelYes,@89B35DBD,Las focas y las especies que viven en el fondo del mar interactúan en {nameof RS-4Y}.,Seals and bottom-dwelling species interact at {nameof RS-4Y},,TRUE
jobs.arctic-above-n-below.argue.claimLabelNo,@4ED552E1,Las focas y las especies que viven en el fondo marino no interactúan en {nameof RS-4Y}.,Seals and bottom-dwelling species do not interact at {nameof RS-4Y},,TRUE
jobs.bayou-alt-energy,@56887728,Energía Alternativa,Alternative Energy,,TRUE
jobs.bayou-alt-energy.desc,@782BFCB3,Está muy oscuro. ¿De dónde viene esta energía?,It's so dark. Where is this energy even coming from?,,TRUE
jobs.bayou-alt-energy.task.scanCritters,@DDB7AB5E,Escanea las criaturas en el {h}sitio N{/h},Scan the organisms of {h}Site N{/h},,TRUE
jobs.bayou-alt-energy.task.wormEat,@51E6CD66,Observa cómo interactúan las especies en el {h}Sitio N{/h},Observe how the species of {h}Site N{/h} interact,,TRUE
jobs.bayou-alt-energy.task.getModel,@0197AFE2,Crea un modelo visual de la energía en el {h}Sitio N{/h},Create a visual model of the energy in {h}Site N{/h},,TRUE
jobs.bayou-alt-energy.task.reportBack,@98EB608A,Preséntate con {nameof @profBayou}.,Report back to {nameof @profBayou},,TRUE
jobs.bayou-alt-energy.argue.claimLabel_1,@2FB70938,El metano de los respiraderos es la fuente de energía del {h}Sitio N{/h}.,Methane from the vents is the energy source of {h}Site N{/h}.,,TRUE
jobs.bayou-alt-energy.argue.claimLabel_2,@32B70DF1,La caída de detritus es la fuente de energía del {h}Sitio N{/h}.,Falling detritus is the energy source of {h}Site N{/h}.,,TRUE
jobs.bayou-alt-energy.argue.claimLabel_3,@31B70C5E,El calor de los respiraderos es la fuente de energía del {h}Sitio N{/h}.,Heat from the vents is the energy source of {h}Site N{/h}.,,TRUE
jobs.bayou-alt-energy.argue.claimLabel_4,@34B71117,El metano y los detritus son las fuentes de energía del {h}Sitio N{/h}.,Methane and detritus are the energy sources of {h}Site N{/h}.,,TRUE
jobs.arctic-salmon-competition.name,@148B4439,Competición del salmón,Salmon Competition,,TRUE
jobs.arctic-salmon-competition.desc,@2B1CB3B3,"Pues sí que nos has sido muy útil. Estamos intentando hacer un modelo sobre los salmones que veranean en el Ártico. No estamos contentos con el funcionamiento de nuestro modelo, pero quizá tu información sobre el bacalao pueda servirnos para mejorarlo.","We've been working on a model about {nameof ChinookSalmon} summering in the arctic, but it's not the most accurate. Maybe your info could improve it.",,TRUE
jobs.arctic-salmon-competition.task.observeCod,@B01A87A9,Determina las interacciones del bacalao en el ecosistema,Determine {nameof ArcticCod} interactions within the ecosystem,,TRUE
jobs.arctic-in-ice.name,@66DCAFFE,En el hielo,In the Ice,,TRUE
jobs.arctic-in-ice.desc,@AB0AB6F8,"Hemos visto bacalao rondando por la plataforma de hielo del {nameof RS-4Z} en el exterior. El bacalao no es realmente nuestro interés, pero estás bienvenida a investigar qué están haciendo.","We've spotted cod hanging around the ice shelf in {nameof RS-4Z} outside. Cod aren't really our interest, but you're welcome to investigate what they're doing.",,TRUE
jobs.arctic-salmon-monitoring.name,@9F133EC0,Supervisando Salmón,Salmon Monitoring,,TRUE
jobs.arctic-salmon-monitoring.desc,@C1369A96,"Nuestro trabajo consiste en vigilar al salmón aquí en el {fullnameof RS-4Z}. No recibimos normalmente ayuda por ello, así que no esperábamos ninguna. Em... ¿Supongo que puedes comprobar nuestros recuentos del salmón?","Our whole job is to monitor the salmon out here at {fullnameof RS-4Z}. We don't typically get help for it, so we weren't expecting any. Uh... I suppose you can double check our salmon counts?",,TRUE
jobs.arctic-salmon-monitoring.task.countSalmon,@DCB79109,Cuenta las poblaciones de Salmón en el {m}Mar Glacial{/m},Count the Salmon populations in the {m}Frosted Sea{/m},,TRUE
jobs.arctic-in-ice.task.scanAlgae,@5837DF29,Determina qué está atrayendo al Bacalao a la plataforma de hielo en el {nameof RS-4Z},Determine what is drawing the Cod to the ice shelf in {nameof RS-4Z},,TRUE
jobs.arctic-picky-eaters.name,@7F4C3BAA,Comedores Melindrosos,Picky Eaters,,TRUE
jobs.arctic-picky-eaters.desc,@0B19455C,Mi mecánico se queja de tener que limpiar tantas Algas del Hielo en los tanques después de estudiar los comportamientos alimentarios del Bacalao. ¿Puedes averiguar si el bacalao realmente come menos algas del hielo comparado a otros alimentos?,My mechanic is complaining about having to clean out excess ice algae from the tanks after we've studied the feeding behaviors of Cod. Can you figure out if Cod really do eat less Ice Algae than other food sources?,,TRUE
jobs.arctic-picky-eaters.task.obtainRateAlgae,@ACCAF123,Calcula la velocidad a la que la {nameof IceAlgae} es consumida por el {nameof ArcticCod}.,Figure out the rate at which {nameof IceAlgae} is eaten by {nameof ArcticCod},,TRUE
jobs.arctic-salmon-monitoring.task.reportBack,@494BC3BD,Vuelve con tus resultados,Report back with your Salmon counts,,TRUE
jobs.arctic-salmon-monitoring.argue.claimLabel,@EDB518C1,Presenta el conteo de población del Salmón en el {nameof RS-4Z}.,Present the Salmon population count in the {nameof RS-4Z},,TRUE
jobs.arctic-picky-eaters.task.obtainRateDiatoms,@E585D5D8,Calcula cuantas {nameof Diatoms} son consumidas por el {nameof ArcticCod}.,Figure out the rate at which much {nameof Diatoms} are eaten by {nameof ArcticCod},,TRUE
jobs.arctic-picky-eaters.task.reportBack,@DC4E0C0B,Repórtate pa tras,Report back,,TRUE
jobs.arctic-picky-eaters.argue.claimLabelDiatoms,@22242A0A,Las diatomeas son más nutritivas que las algas del hielo,Diatoms are more nutritious than Ice Algae,,TRUE
jobs.arctic-picky-eaters.argue.claimLabelAlgae,@B1941AC9,Las algas del hielo son más nutritivas que las diatomeas,Ice Algae is more nutritious than Diatoms,,TRUE
jobs.arctic-salmon-competition.task.modelFish,@402BBE7A,Construye un modelo numérico sobre el impacto entre el bacalao y el salmón,Construct a Numerical model of how {nameof ArcticCod} and {nameof ChinookSalmon} impact one another,,TRUE
jobs.arctic-salmon-competition.task.reportBack,@8BFC9D8A,Repórtate pa tras,Report back,,TRUE
jobs.arctic-salmon-competition.argue.claimLabelImprove,@4A37D3CC,Añadir {nameof ArcticCod} mejoró el modelo del {nameof ChinookSalmon},Adding {nameof ArcticCod} improved the model of {nameof ChinookSalmon},,TRUE
jobs.arctic-salmon-competition.argue.claimLabelNotImprove,@3F0CB463,La adición del {nameof ArcticCod} no mejoró el modelo del {nameof ChinookSalmon}.,Adding {nameof ArcticCod} did not improve the model of {nameof ChinookSalmon},,TRUE
jobs.arctic-salmon-competition.argue.claimLabelShowModel,@E7C5F40A,Presenta tu nuevo modelo numérico,Present your new Numerical model,,TRUE
jobs.arctic-in-ice.task.countAlgae,@145626D3,Cuenta las poblaciones de algas del hielo en la plataforma de hielo,Count Ice Algae populations at the ice shelf,,TRUE
jobs.arctic-in-ice.task.observeEat,@01514858,Confirma si el bacalao come algas del hielo,Confirm whether Cod eat Ice Algae,,TRUE
jobs.arctic-in-ice.task.reportBack,@89559E77,Repórtate pa tras,Report back,,TRUE
jobs.coral-casting-shade.task.coralLight,@DE4B134A,Mide el efecto del {nameof StaghornCoral} en su ambiente,Measure the effect of the {nameof StaghornCoral} on its environment,,TRUE
jobs.bayou-test-model.name,@CCEE59EF,***Modelo de Prueba,***Test Model,,TRUE
jobs.bayou-test-model.desc,@B32B2835,Nos gustaría ver qué ocurriría con las poblaciones de tortugas si se eliminara el arrecife.,We would like to see what would happen to turtle populations if the reef were removed.,,TRUE
jobs.bayou-test-model.task.sync,@15D3A6C2,Crea el modelo,Create the model,,TRUE
jobs.arctic-in-ice.argue.claimLabelEat,@8064D99B,Explica por qué el Bacalao Polar se encuentra cerca de la plataforma de hielo,Provide a reason why Arctic Cod are found near the ice shelf,,TRUE
jobs.arctic-in-ice.argue.claimLabelPop,@64953DE2,Demuestra cuántas algas del hielo hay en el sitio,Show how much Ice Algae is at the site,,TRUE
jobs.kelp-shop-welcome.task.returnShip,@62E1C942,Vuelve al timón,Return to the helm,,TRUE
jobs.coral-turtle-population.task.countTurtle,@7021033B,Cuenta la población de Tortugas en el {fullnameof RS-2V},Count the Turtle population at {fullnameof RS-2V},,TRUE
jobs.arctic-seal-habbits.task.countMicro,@5525A2F1,Cuenta las poblaciones de las especies microscópicas,Count the populations of the microscopic species,,TRUE
jobs.arctic-seal-habbits.task.countSeal,@47730E02,Cuenta la población de focas,Count the seal population,,TRUE
jobs.arctic-above-n-below.task.scanNew,@83CA1F56,Escanea cualquier criatura nueva en {nameof RS-4Y},Scan any new creatures in {nameof RS-4Y},,TRUE
jobs.arctic-above-n-below.task.countNew,@715558C2,Cuenta las poblaciones de especies en {nameof RS-4Y},Count the populations of {nameof RS-4Y} species,,TRUE
jobs.arctic-above-n-below.task.experimentInteractions,@4D149FC3,Experimenta para encontrar interacciones entre las focas y otras especies en {nameof RS-4Y}.,Experiment to find interactions between seals and other species in {nameof RS-4Y}.,,TRUE
